2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearRemodAdd,SalePrice
574.0,2,1,73.42086803815546,6,19.354009075467665,20.57841639744503,0,28.35489375751565,0,7200.0,60.0,17.146428199482248,4.458591057105233,1,1,788.0,1992,119000
860.0,3,1,55.37661637375502,1,34.726090959925735,29.346032737566357,3,33.76388603226827,1,17217.0,90.0,11.180339887498949,4.242568166101798,0,1,1140.0,2006,84500
813.0,4,1,63.01264325332985,6,22.093968414840532,28.20793880510354,2,42.37924020083418,1,7056.0,71.0,20.37154878746336,4.116976752165871,0,4,780.0,1963,140000
912.0,4,1,34.613530364146385,5,28.33889644489177,29.90564777388243,1,45.05552130427524,0,12046.0,64.0,17.26267650163207,5.769902858041296,2,4,848.0,1976,195000
981.0,3,0,94.65653786099516,0,18.557468449766223,35.46926638255661,3,44.799553569204235,2,11003.0,85.0,12.649110640673518,4.160399654759579,0,6,1017.0,2008,310000
772.0,2,1,122.92380329611483,1,28.322076794324435,19.606795267951636,0,26.28687885618983,2,5400.0,60.0,10.198039027185569,3.114959002323608,2,1,691.0,2005,86000
739.0,3,1,85.97769522629227,1,29.575210616120547,32.72905167612935,2,39.87480407475377,0,9000.0,75.0,11.40175425099138,3.5554284749760274,0,2,768.0,2008,210000
639.0,4,1,67.29397081521206,3,25.77885366896553,23.619874379235714,0,43.069710934716056,1,9525.0,75.0,13.0,4.474877983269779,6,4,994.0,1972,136900
776.0,3,1,35.46386976430538,1,32.85184208339968,27.115100094474744,1,42.473521163190604,0,7500.0,60.0,13.638181696985855,4.319207044853214,0,3,994.0,1999,189000
884.0,3,1,76.98528290354494,0,20.923759936494367,29.712592216510544,0,42.04759208325728,0,8158.0,65.0,15.874507866387544,4.373486976159252,0,3,884.0,2003,224900
1417.5,4,2,137.16235767154345,0,25.64246775470646,35.37354705378482,1,52.561868307738074,0,17619.5,113.0,25.53673824120849,4.582833566723073,0,6,1930.0,1996,625000
798.0,3,1,129.08113421224897,0,7.972776805553125,26.018483179614257,1,36.02776706930364,0,11200.0,60.0,9.219544457292887,3.399445335856626,0,4,1298.0,1985,180000
704.0,1,1,128.3775876917349,2,18.620515129119966,28.233895325893492,1,42.43819034784589,1,15602.0,100.0,10.198039027185569,4.202225205599542,3,3,1501.0,1997,289000
886.0,1,0,77.24851436126191,0,10.936310173207097,29.49338549669849,3,25.099800796022265,2,1571.5,25.0,9.16515138991168,3.625966211291244,1,1,630.0,1970,92000
888.0,2,1,62.71428743982485,6,28.572793820462707,27.060287409469723,2,33.21144381083123,0,6000.0,50.0,11.74734012447073,5.096814688707593,2,4,1103.0,1980,110500
319.0,2,4,19.333576408398002,1,30.958783899180244,25.46144945477721,2,34.322004603461025,1,8712.0,66.0,14.422205101855956,4.977714761080103,1,5,859.0,1958,102776
830.0,2,1,40.201512850117574,5,32.91877620829526,27.060287409469723,0,34.583232931581165,1,4800.0,40.0,13.038404810405298,3.6596397813157457,1,5,1196.0,1990,109900
896.0,3,1,38.88361445404312,1,37.41761356420888,29.370659971188307,1,37.04051835490427,0,8640.0,72.0,17.88854381999832,5.2716535824505,0,3,1372.0,2008,250580
862.0,3,2,60.091063763820124,0,28.93456282452307,22.641712249054944,2,37.82856063875548,1,9150.0,101.0,17.46424919657298,4.998433343049723,0,4,1099.0,1962,165000
896.0,3,0,45.597308875808935,1,37.95962283787333,31.64011253701237,2,37.70941526992961,0,8500.0,63.0,10.295630140987,4.319207044853214,0,3,1422.0,2004,179600
874.0,3,0,110.83663212338162,0,26.630743807783265,28.67039506334974,1,44.19275958796871,0,17619.5,80.0,8.48528137423857,5.769902858041296,0,4,1580.0,1992,240000
639.0,2,1,58.02465051746037,1,34.49101761926901,27.060287409469723,2,33.481338085566414,1,8546.0,80.0,11.74734012447073,4.391021946582804,0,5,1121.0,2004,140000
1330.0,4,0,67.29397081521206,1,34.76298350745044,36.222786382573915,0,49.72926703662542,0,9591.0,76.0,18.547236990991408,5.357697626435312,0,2,1143.0,2005,317000
761.0,3,1,64.6873133488377,3,27.44326961937997,30.498488261387344,1,32.51153641401772,1,7420.0,70.0,12.96148139681572,3.399445335856626,0,1,1057.0,1962,132000
709.0,1,0,118.53135617854504,0,12.937027940080538,31.099130979677188,1,33.31666249791537,0,9101.0,50.0,10.198039027185569,3.5554284749760274,2,1,1097.0,1978,165500
1106.0,4,1,74.68027393834953,0,27.230181142689453,32.62234612680501,1,47.644516998286385,0,11764.0,92.0,18.65475810617763,4.262216214182815,1,2,1152.0,2007,290000
325.0,3,2,59.783890534287416,1,40.624672024386896,34.176416528046275,1,44.9221548904324,2,13214.0,89.0,18.973665961010276,4.582833566723073,0,0,1990.375,2009,378500
714.0,3,4,66.7201172266256,3,17.97543681815976,27.060287409469723,1,37.22902093797257,1,11616.0,50.0,18.110770276274835,4.474877983269779,0,4,672.0,1978,158900
871.0,3,4,76.01532848912753,1,34.000580552268175,36.93534143485622,2,44.19275958796871,0,10574.0,85.0,11.313708498984761,4.116976752165871,0,2,1082.0,2006,252000
676.0,2,1,92.16113365019682,0,26.796244743030307,27.655348265614997,2,36.565010597564445,0,5395.0,41.0,8.48528137423857,4.998433343049723,0,2,1337.0,1993,180000
1288.0,4,1,27.774216590918765,1,32.51397620775688,32.1253492078324,1,47.80167361086848,0,11000.0,100.0,8.48528137423857,4.242568166101798,0,2,969.0,2000,248000
761.0,3,2,130.98794758565083,0,22.97242770538606,35.73544228685162,2,41.44876355212541,0,10637.0,79.0,18.33030277982336,3.9757526921981197,0,2,1705.0,2008,297000
1067.0,3,0,73.96222463385885,2,22.093968414840532,28.233895325893492,2,32.95451410656816,1,13400.0,85.0,25.53673824120849,3.9244755276640784,0,1,1024.0,1966,159950
586.0,2,1,36.16324991146754,1,37.42857364773501,32.385928957783726,1,39.433488306260706,0,3684.0,53.0,11.40175425099138,3.114959002323608,0,3,1373.0,2007,174000
754.0,3,0,138.32765359598906,0,24.6969616166453,30.28684986469691,1,43.61192497471305,2,17500.0,100.0,20.493901531919196,5.718358508342303,3,3,1902.0,2002,335000
1216.0,4,1,126.38187584049234,5,23.359731758823127,33.088402947361395,1,50.1398045468867,1,11170.0,50.0,10.954451150103322,3.9757526921981197,0,3,1216.0,1991,250000
868.0,2,0,117.78948853075023,0,22.093968414840532,29.346032737566357,0,34.9857113690718,1,7018.0,64.0,16.583123951777,4.319207044853214,0,1,1086.0,1979,153337
561.0,3,1,81.47296316616283,2,4.509094985465642,27.601953066948354,0,32.46536616149585,1,9750.0,65.0,14.66287829861518,3.480152551864461,3,4,1054.0,1969,151000
1336.0,4,1,101.39369049813948,0,21.872279111969302,32.72905167612935,1,51.10772935672255,0,12203.0,98.0,25.53673824120849,4.048561469468635,0,2,1225.0,1999,336000
741.0,3,1,81.21822859967057,0,19.32425462163675,22.36198995397545,0,30.033314835362415,1,6173.0,80.0,8.660254037844387,4.071827805163969,2,1,876.0,1967,125500
605.0,4,1,88.90162097763672,0,14.933585914030102,28.233895325893492,2,48.507731342539614,2,13005.0,94.0,16.673332000533065,5.649851609038791,1,3,845.0,1980,260000
703.0,3,1,60.804101892110126,0,20.300603426481135,22.745455527701544,1,37.30951621235526,1,10900.0,75.0,12.36931687685298,3.755002032520848,1,4,689.0,1977,161750
846.0,3,0,104.69658874004249,2,17.15409634659352,30.498488261387344,0,33.98529093593286,0,11782.0,88.0,25.53673824120849,5.068165683590473,1,1,1109.0,1995,148000
768.0,3,1,37.944868359299,3,28.067936016383136,20.57841639744503,0,43.634848458542855,1,7200.0,60.0,25.53673824120849,5.18751265909374,6,1,1208.0,1982,138000
208.0,3,1,50.517223121087184,1,31.00280006417568,19.26882556683574,2,34.02939905434711,1,6000.0,50.0,12.569805089976535,5.769902858041296,1,4,862.0,1986,120000
611.0,3,4,87.93364152655037,1,26.923905522086127,28.695797124350428,1,36.90528417449187,1,6155.0,60.0,12.041594578792296,5.380104707173157,3,4,611.0,1999,128000
1286.0,4,1,60.091063763820124,1,32.59555614304991,26.756154217284617,1,47.86439177509728,0,8738.0,66.0,17.378147196982766,5.519433952385237,0,3,975.0,1999,230000
668.0,3,1,137.83774719539048,1,27.60145320490279,20.966277472803508,0,36.29049462324811,1,8500.0,50.0,24.166091947189145,4.202225205599542,6,5,649.0,1995,40000
769.0,3,1,112.16485265943726,0,28.967110353582672,36.93534143485622,0,41.641325627314025,2,12085.0,93.0,18.110770276274835,4.844956368377691,0,2,1734.0,2007,318000
912.0,3,1,45.597308875808935,1,35.38111289725481,23.188047381951918,2,34.55430508634199,1,8760.0,73.0,14.832396974191326,3.8707623747257145,2,4,1194.0,1959,148000
540.0,4,4,141.84789015554358,1,31.206953407005326,33.64858927773768,0,37.62977544445356,1,12665.0,100.0,14.422205101855956,4.694936111404927,3,1,876.0,1998,153900
1151.0,3,4,116.29700521489532,6,20.520522131070848,24.54772725300889,2,37.1887079635741,1,13284.0,60.0,18.33030277982336,5.058456793156855,0,1,1383.0,1954,165000
1001.0,3,1,50.744178343584394,6,28.754545236057755,36.57339166253612,0,44.74371464239419,1,6270.0,82.0,19.0,4.242568166101798,2,1,1001.0,2009,145000
1157.0,2,0,79.59333456818433,1,38.74036911742718,27.972887967095048,2,38.67815921162743,0,9158.0,76.0,11.832159566199232,5.18751265909374,0,2,1496.0,2007,225000
620.0,3,1,63.804071889406714,6,15.06228559110975,32.385928957783726,0,40.049968789001575,1,10998.0,60.0,16.09347693943108,4.458591057105233,0,1,984.0,1960,117000
886.0,2,1,115.75134076145663,1,28.136048551728123,28.746511717582514,0,27.640549922170507,1,5232.0,30.0,11.313708498984761,3.167716913667571,0,1,680.0,2004,73000
755.0,3,1,108.79014395839326,5,29.145133366985934,28.02534781407669,1,41.617304093369626,0,9206.0,77.0,18.33030277982336,4.024807833554388,0,4,741.0,1985,178000
977.0,3,0,43.13848332642393,1,38.71958903141973,35.99896627230635,2,38.65229618017538,0,10652.0,91.0,17.4928556845359,3.6596397813157457,0,3,1494.0,2007,279500
252.0,2,1,88.33776005601956,1,32.391012423077036,18.021327742464035,0,31.400636936215164,1,6180.0,60.0,20.92844953645635,5.169929880374412,0,4,960.0,1992,102000
727.0,2,1,7.314535325971577,0,34.59029693396948,25.844286401636328,1,33.83784863137726,0,3182.0,43.0,3.3166247903554,2.874516325226652,0,3,1145.0,2006,160200
742.0,3,1,52.53815875790158,1,29.161235186057393,30.498488261387344,3,38.52272056851645,1,6300.0,35.0,16.852299546352718,5.769902858041296,2,4,742.0,2001,128000
1417.5,3,1,27.774216590918765,0,21.444183271918984,29.271985291894214,2,36.66060555964672,0,14375.0,65.0,23.259406699226016,5.0777940744055465,2,4,819.0,1958,137500
581.0,3,1,103.67599462671964,1,27.61894436171931,32.94107254406805,0,39.230090491866065,0,10440.0,60.0,16.09347693943108,4.6119005622482225,3,1,650.0,2002,157500
1370.0,4,1,98.40101151208471,1,34.50345168960907,32.29938236545904,1,50.039984012787215,2,11198.0,77.0,15.652475842498529,3.8429166933533505,0,0,1122.0,2007,325000
888.0,1,4,147.74215565675524,1,26.722880324860792,29.346032737566357,0,27.331300737432898,1,5825.0,52.0,10.392304845413264,3.114959002323608,0,5,600.0,1953,79900
989.0,3,0,110.1336037208491,0,14.032375053563117,30.661749053300365,2,45.79301256742124,0,9750.0,75.0,10.908712114635714,5.492861989640988,2,3,1108.0,1998,274300
1417.5,3,2,147.74215565675524,0,31.235951361278698,36.81068341430663,1,52.561868307738074,2,17619.5,113.0,25.53673824120849,5.769902858041296,0,6,1990.375,2008,184750
390.0,2,1,55.591274557356286,1,28.439496841489277,31.595503802533273,0,34.292856398964496,1,6000.0,50.0,13.527749258468683,4.977714761080103,5,4,698.0,2000,134900
831.0,2,1,72.05662183697375,3,17.673891397585283,31.053478370564402,3,26.832815729997478,1,7879.0,60.0,9.486832980505138,5.769902858041296,0,5,720.0,2003,34900
915.0,3,1,62.91328746016191,1,39.59791511002318,35.81100234093968,2,39.74921382870358,0,11932.0,92.0,13.638181696985855,3.3124486593833944,0,2,1580.0,2008,235128
966.0,4,2,140.397882223396,0,19.413317992009166,25.580050096609853,3,37.94733192202055,1,7711.0,42.0,18.303005217723125,3.114959002323608,4,5,1440.0,1977,150000
707.0,3,1,39.677521343069145,0,25.681546694192665,29.63976342645334,1,38.41874542459709,0,8633.0,64.0,23.021728866442675,3.724103951348719,0,4,738.0,2005,173500
651.0,3,0,8.628759273436598,0,38.573639467259504,30.357615064112565,2,38.72983346207417,0,8487.0,63.0,14.491376746189438,3.755002032520848,0,3,1500.0,2004,190000
464.0,3,1,67.29397081521206,2,31.3226983989731,19.606795267951636,0,36.71511950137164,1,6000.0,50.0,21.908902300206645,4.391021946582804,3,1,884.0,1997,117000
729.0,1,4,86.38742890040791,0,16.90356955573704,36.81068341430663,0,34.64101615137755,0,9230.0,71.0,12.884098726725126,4.391021946582804,3,1,864.0,1998,146000
920.0,3,1,82.06544847577261,6,29.841171973343787,28.99831831563113,2,37.33630940518894,1,9500.0,56.0,15.716233645501712,4.582833566723073,0,4,1394.0,1963,159000
832.0,4,1,63.01264325332985,0,20.976663940590665,28.233895325893492,0,40.39801975344831,0,9130.0,113.0,15.874507866387544,3.8707623747257145,3,4,800.0,2000,173000
1254.0,3,1,100.5016712682417,2,10.458465521596207,23.977362246466896,0,30.199337741083,1,8521.0,70.0,11.61895003862225,5.2716535824505,0,1,912.0,1967,125000
1254.0,4,1,120.60680345705718,6,18.237451195526653,36.44475192433133,0,51.22499389946279,1,17619.5,86.0,18.303005217723125,5.038791974655744,2,4,1370.0,2004,239000
691.0,3,1,67.1030203355008,1,34.726090959925735,24.391045321510827,3,41.182520563948,1,13673.0,40.0,15.874507866387544,3.5554284749760274,0,1,1140.0,1962,143900
548.0,2,1,61.00688978329491,1,23.494160657477448,27.060287409469723,0,35.07135583350036,1,10440.0,60.0,25.53673824120849,5.0288331866181615,2,1,440.0,1981,110000
1178.0,3,1,52.20465152585837,3,25.894895284809063,27.060287409469723,0,52.22068555658763,0,10570.0,70.0,21.540659228538015,4.553011688731978,3,2,853.0,1994,315000
728.0,3,1,94.81115092461745,1,28.93456282452307,26.756154217284617,2,38.157568056677825,1,15578.0,105.0,15.264337522473747,3.692333664094162,0,4,728.0,2006,172785
648.0,3,1,60.49914282395293,0,18.494108379290765,32.385928957783726,0,29.393876913398138,0,6960.0,60.0,14.0,4.262216214182815,2,5,864.0,1970,120500
739.0,3,1,112.99873855745933,1,32.527594736361536,25.342116744069088,0,41.340053217188775,0,2522.0,25.0,7.0710678118654755,3.8707623747257145,0,4,970.0,2006,130000
855.0,3,1,84.90671332852051,0,15.521382473970814,29.346032737566357,1,40.80441152620633,0,8400.0,70.0,14.491376746189438,4.000545758361262,2,2,810.0,2001,227000
1274.0,3,2,110.9769070599357,0,21.59671366320611,32.29938236545904,2,51.43928459844674,0,9900.0,90.0,16.0,4.319207044853214,0,3,1347.0,1993,260000
716.0,3,1,72.96785958019382,1,30.042135720779655,30.9389521212955,2,40.496913462633174,0,7226.0,72.0,14.832396974191326,4.000545758361262,0,3,798.0,2003,183000
685.0,3,4,66.91173650635638,6,25.544375340251847,26.503873590003586,0,41.2189276910499,1,10615.0,107.0,17.0,4.553011688731978,0,7,978.0,1970,95000
885.0,2,2,119.80604528271742,6,18.430430833931826,29.370659971188307,3,40.779897008207364,0,17619.5,60.0,15.491933384829668,5.247042791390567,2,5,1364.0,1994,256000
517.0,6,1,133.75392598716775,3,22.48011991345718,28.746511717582514,0,41.569219381653056,1,9100.0,70.0,18.33030277982336,3.5554284749760274,0,1,1728.0,1963,125000
790.0,3,1,91.76746524551022,1,33.65454224258882,27.655348265614997,2,42.95346318982906,0,11218.0,70.0,18.973665961010276,4.935131911384795,0,4,1055.0,1992,189000
831.0,3,2,75.7494749985894,6,15.60280651992348,27.060287409469723,2,43.02324952859791,0,9760.0,80.0,18.439088914585774,3.9244755276640784,3,4,822.0,1993,187000
584.0,3,1,107.36480767633329,1,38.667562666113135,34.77211606164821,2,38.58756276314948,0,11216.0,81.0,11.61895003862225,5.2716535824505,0,2,1489.0,2006,232600
665.0,2,1,82.31856647488863,3,18.557468449766223,22.779899896855824,0,29.393876913398138,1,9100.0,70.0,15.033296378372908,4.924236952580432,2,4,864.0,1959,127500
1039.0,3,1,99.60473792581956,6,14.172719095080899,21.933662087277625,1,35.4400902933387,1,9937.0,75.0,5.291502622129181,4.458591057105233,2,1,1256.0,1965,147500
975.0,2,1,98.55197291265723,6,21.520648668917897,35.545591447098396,1,28.5657137141714,1,6600.0,60.0,15.231546211727817,4.160399654759579,3,1,816.0,2003,138000
918.0,4,2,68.2437949525263,2,22.810082627567038,28.440416342197157,0,42.661458015403085,0,13700.0,25.0,16.97056274847714,4.694936111404927,2,3,864.0,1988,201800
1215.0,4,4,15.937006406165827,6,23.087348776967698,35.867531324922915,2,46.119410230400824,0,13125.0,103.0,16.0,5.632083297762229,0,3,1104.0,1991,238000
844.0,3,1,81.47296316616283,1,33.78334269757022,27.62866777158246,0,32.63433774416144,1,8892.0,80.0,8.12403840463596,3.8429166933533505,0,1,1065.0,1960,126500
884.0,4,1,71.78187037408638,1,35.45274167942816,23.188047381951918,0,34.64101615137755,1,11340.0,84.0,6.708203932499369,5.18751265909374,0,4,1200.0,2005,125000
612.0,2,0,88.41844713933357,0,24.80013882805163,31.77343577030358,2,34.75629439396553,0,6762.0,64.0,4.898979485566356,4.337588510768076,0,3,1187.0,2006,206000
1349.0,4,2,69.560110338709,1,34.15264408946985,31.99398971986761,1,49.8196748283246,0,12665.0,88.0,15.652475842498529,3.8429166933533505,0,2,1094.0,2006,281213
628.0,3,1,106.14401629685786,0,30.088221004434583,29.32137793538605,1,41.47288270665544,0,10593.0,59.0,18.384776310850235,4.242568166101798,0,3,1720.0,1996,260400
534.0,3,1,28.58117166445709,5,25.894895284809063,30.498488261387344,3,28.982753492378876,1,4388.0,55.0,6.708203932499369,5.238722405987078,1,1,672.0,2006,87000
768.0,3,1,125.34416319190626,0,11.002325774432656,28.542933303223126,0,35.9722114972099,0,7153.0,25.0,9.38083151964686,4.138895563841864,0,4,1278.0,1991,179200
767.0,2,1,110.48546358247883,2,12.884135397790445,27.33289805872174,1,33.015148038438355,1,7024.0,60.0,15.588457268119896,4.094626682873588,0,1,1090.0,2006,157000
1101.0,4,1,58.02465051746037,1,34.73839520795985,26.503873590003586,1,47.57099956906519,0,12090.0,93.0,25.495097567963924,5.124774331527595,0,2,1141.0,1998,258000
1051.0,3,0,90.81838404255589,6,18.58903071141539,27.060287409469723,0,31.12876483254676,1,10356.0,113.0,15.362291495737216,4.024807833554388,2,1,969.0,1975,122000
560.0,2,1,90.50066369045273,1,31.466463067350755,36.93534143485622,2,29.899832775452108,1,17619.5,113.0,9.899494936611665,3.114959002323608,6,7,894.0,2005,81000
983.0,2,1,88.90162097763672,1,33.038732159613794,24.734029588632065,0,32.0624390837628,1,8960.0,56.0,9.695359714832659,4.000545758361262,2,1,1008.0,1969,115000
979.0,4,1,71.0460239261198,3,24.67624829190077,28.440416342197157,0,44.24929377967517,1,7136.0,82.0,20.566963801203133,3.114959002323608,2,4,979.0,1993,145000
568.0,2,0,67.38932169946293,1,40.624672024386896,36.93534143485622,2,42.36744032862972,0,9986.0,75.0,20.688160865577203,4.094626682873588,0,2,1795.0,2007,147000
1177.0,3,0,147.74215565675524,0,19.53114661329499,31.19016814414688,1,44.04543109109048,2,10159.0,83.0,21.213203435596427,4.8331732920582615,0,0,1930.0,2010,395192
546.0,3,1,117.65429288509559,6,11.875714596958732,27.032825866927464,0,34.322004603461025,0,10000.0,80.0,10.392304845413264,3.480152551864461,2,1,1176.0,2000,157000
672.0,3,1,34.613530364146385,6,25.10586325730558,25.931577736277863,0,38.49675310984031,3,12155.0,65.0,17.4928556845359,4.5223941071493154,3,4,672.0,2000,140000
406.0,3,1,43.38813686440743,2,37.9059631401499,29.977616488107824,2,37.78888725538237,2,12274.0,91.0,16.0,4.319207044853214,0,3,1417.0,2008,227680
332.0,4,0,68.809818922497,6,22.669545818164796,24.04161381362967,0,29.393876913398138,1,15523.0,36.0,18.973665961010276,3.5184227712326255,2,1,864.0,1972,133500
495.0,3,4,45.112061241440735,5,27.86207499936935,18.923086656188183,0,33.331666624997915,1,9084.0,60.0,15.620499351813308,4.49093658130679,2,1,616.0,2002,95000
790.0,3,1,53.64068046281853,6,21.84744040514002,26.503873590003586,1,38.34057902536163,1,9765.0,113.0,8.246211251235321,4.373486976159252,3,4,680.0,1993,185000
1208.0,3,1,99.6796724492498,1,34.428743090323664,27.060287409469723,0,33.406586176980134,1,10000.0,87.0,16.15549442140351,3.9244755276640784,2,4,1116.0,1962,160000
684.0,2,1,64.39372352941437,0,23.715686808150384,22.36198995397545,0,29.393876913398138,0,7332.0,60.0,14.38749456993816,3.9757526921981197,2,4,864.0,1959,120000
871.0,3,1,126.18770751948115,3,11.3877248644357,28.594008682395554,1,36.013886210738214,1,8532.0,74.0,25.495097567963924,3.114959002323608,2,1,1297.0,1990,153000
1417.5,3,1,81.89643607030418,2,24.902674705650362,21.494185980231926,0,33.36165463522455,0,9600.0,80.0,23.811761799581316,4.640250421143799,1,1,1113.0,2007,147000
745.0,3,2,87.85268054940391,0,30.24106436266738,30.521882720586994,2,38.742741255621034,0,10335.0,78.0,13.527749258468683,3.5184227712326255,0,3,1490.0,1999,204000
783.0,3,4,9.844711881977467,0,28.999602219706027,31.371183306499333,0,39.331920878594275,0,8640.0,72.0,17.26267650163207,4.000545758361262,0,3,756.0,2009,215200
956.0,3,1,43.38813686440743,0,29.590956634360342,32.771603329020735,2,44.12482294582042,0,12552.0,100.0,12.0,5.238722405987078,0,3,991.0,2005,254900
998.0,3,0,53.53105158824641,1,40.624672024386896,36.93534143485622,2,41.43669871020132,0,11146.0,87.0,15.811388300841896,3.8429166933533505,0,2,1709.0,2006,255500
826.0,3,0,72.87705077869505,1,24.902674705650362,27.060287409469723,0,32.43454948045371,1,8816.0,80.0,8.94427190999916,4.747141706939327,1,4,1010.0,1971,155000
886.0,3,0,101.98568717205342,6,18.65192220021384,27.46786221793659,0,44.86646854834911,1,9920.0,92.0,24.49489742783178,5.18751265909374,0,3,1117.0,1997,269790
684.0,2,0,72.87705077869505,1,36.2262989468468,25.580050096609853,1,35.58089374931439,0,3182.0,43.0,4.0,2.874516325226652,0,3,1266.0,2007,159895
876.0,4,0,45.597308875808935,0,40.624672024386896,33.56639112448129,1,52.561868307738074,2,16056.0,85.0,14.422205101855956,4.977714761080103,0,0,1990.375,2006,556581
1276.0,4,1,52.53815875790158,0,27.65387630574682,29.977616488107824,1,47.49736834815167,0,8795.0,65.0,14.422205101855956,4.202225205599542,0,3,952.0,2000,236000
988.0,3,0,9.844711881977467,0,37.61413697823715,28.491736118289282,2,37.603191353926334,0,8773.0,65.0,9.899494936611665,4.945925297077688,0,3,1414.0,2004,185500
785.0,3,1,98.40101151208471,0,13.093941413947421,27.89395244320056,0,41.48493702538308,0,8462.0,70.0,10.246950765959598,4.734310393393225,0,4,928.0,1994,201000
741.0,3,1,76.98528290354494,2,15.356687703450808,26.89496078606549,2,39.395431207184416,1,11475.0,85.0,16.0,5.723891570862009,2,4,713.0,1975,179900
430.0,2,1,27.774216590918765,1,28.439496841489277,29.346032737566357,2,33.58571124749333,1,7500.0,60.0,16.431676725154983,5.532497591360789,6,5,698.0,2004,68400
568.0,3,0,74.50116012046708,2,26.23839524246377,24.67213402515403,1,33.436506994600975,1,9880.0,76.0,23.53720459187964,4.160399654759579,2,4,1096.0,1977,171000
981.0,4,2,107.36480767633329,3,22.48011991345718,30.451627261401196,0,41.569219381653056,1,12640.0,55.0,17.320508075688775,3.001257356877481,0,4,1728.0,1976,150900
762.0,4,1,135.55772056073565,0,11.635185559384796,33.463261045729624,2,49.47726750741192,0,17619.5,52.0,22.978250586152114,4.582833566723073,1,2,1629.0,2005,402000
767.0,1,2,133.2536715538089,0,13.041926703122826,27.386989500858988,0,38.379682124790975,2,17619.5,65.0,16.3707055437449,4.071827805163969,3,1,1437.0,2003,143000
530.0,3,4,104.91448827649111,5,18.620515129119966,25.931577736277863,2,41.43669871020132,0,13758.0,44.0,10.816653826391969,3.755002032520848,0,3,1156.0,1991,187500
551.0,2,2,85.89560422776509,0,16.831001592119556,25.931577736277863,1,34.14674215792775,0,9587.0,59.0,13.490737563232042,3.625966211291244,0,3,856.0,2005,190000
390.0,2,4,9.844711881977467,0,37.13088170728788,28.233895325893492,2,37.013511046643494,0,6442.0,44.0,13.341664064126334,4.094626682873588,0,2,1370.0,2006,202500
954.0,3,0,75.03771297041654,2,34.87329949763926,28.1298782301408,2,41.52107898405339,1,17619.5,60.0,18.947295321496416,4.868168045527983,0,4,1680.0,1976,197900
739.0,4,1,63.01264325332985,1,32.527594736361536,25.342116744069088,0,41.340053217188775,0,2522.0,25.0,7.0710678118654755,3.8707623747257145,0,3,970.0,2004,130000
432.0,2,1,58.752934987251635,2,13.648179163651834,21.494185980231926,0,31.416556144810016,1,1680.0,25.0,24.576411454889016,4.694936111404927,4,4,483.0,1971,89500
901.0,4,1,58.12903166194626,5,23.516453916543625,19.606795267951636,0,42.44997055358225,1,7588.0,54.0,25.53673824120849,4.262216214182815,2,3,793.0,2005,200100
1175.0,4,1,72.78617249804523,3,23.69367347431908,24.734029588632065,0,48.425200051213004,1,16560.0,80.0,12.041594578792296,5.756555457903339,3,4,952.0,2004,239000
918.0,3,1,86.55098763704936,0,22.48011991345718,21.494185980231926,2,32.68026927673638,1,8414.0,70.0,6.324555320336759,3.9244755276640784,3,4,1059.0,2003,154500
713.0,2,1,35.88447982446875,5,26.68608349591675,29.468894871114763,0,40.2119385257662,0,8012.0,50.0,14.142135623730951,4.474877983269779,0,4,1604.0,1994,193000
741.0,3,1,95.5818974375423,3,24.085328509837936,23.977362246466896,0,35.270384177096794,1,11988.0,90.0,17.378147196982766,3.8707623747257145,2,4,1244.0,1957,150000
625.0,2,1,58.752934987251635,1,28.472910196921685,21.042744069693118,0,34.351128074635334,3,11600.0,80.0,10.770329614269007,3.114959002323608,0,5,700.0,2007,137500
623.0,2,1,73.42086803815546,1,26.722880324860792,28.1298782301408,2,34.97141690009142,0,2544.0,25.0,10.295630140987,5.465673871170181,0,3,600.0,2005,147400
551.0,3,1,83.40993066856984,6,32.622679734242,31.32606076153588,0,41.060930335295616,1,10240.0,79.0,12.529964086141668,5.196205472760333,2,4,1686.0,1980,207500
886.0,3,2,144.780179522067,0,13.648179163651834,35.238949565951664,2,40.570925550201586,0,9520.0,71.0,18.384776310850235,3.9757526921981197,0,2,1638.0,2008,293077
596.0,3,1,80.79257538278804,6,19.114069811152696,21.494185980231926,2,33.823069050575526,1,10000.0,80.0,9.9498743710662,3.167716913667571,2,1,864.0,1983,131400
858.0,3,0,83.91068235778195,1,32.10126853369912,31.928037940828514,0,42.391036788453285,0,9245.0,79.0,16.15549442140351,4.181504624618073,0,3,939.0,2006,213500
1336.0,2,3,96.50176426362688,4,13.890039018894315,27.655348265614997,0,34.9857113690718,1,9842.0,70.0,15.716233645501712,3.8429166933533505,0,5,1144.0,1962,101800
873.0,3,1,92.31831101258213,0,18.714506266412858,35.980229567767466,0,43.18564576337837,0,10316.0,40.0,12.206555615733702,5.583345212079413,0,3,992.0,2000,235000
807.0,3,1,100.79955224578684,3,17.15409634659352,23.053045236078244,2,32.49615361854384,1,8176.0,70.0,25.53673824120849,4.071827805163969,2,1,1056.0,1992,139000
