2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearRemodAdd
981.0,2,1,104.40561951094162,3,16.684500651238757,22.745455527701544,1,33.04542328371661,1,14850.0,69.0,12.884098726725126,4.319207044853214,0,1,1092.0,1957
748.0,3,1,37.40212401311133,0,36.50133366273201,29.34603273756636,1,38.28837943815329,3,17619.5,113.0,11.489125293076055,5.2716535824505,6,1,1466.0,1959
886.0,2,1,77.77333172348506,2,24.98424855449648,27.060287409469723,2,32.69556544854363,1,4043.0,53.0,14.142135623730953,4.222575325652635,2,4,1069.0,1977
798.0,1,1,119.13620824009324,0,14.126154617782571,30.33405116369068,2,35.22782990761707,0,4274.0,35.0,25.81181899828061,5.058456793156855,0,3,1241.0,2007
600.0,2,1,65.07750308382124,1,19.114069811152696,36.737891420353215,3,27.0,1,4130.0,56.0,12.884098726725126,4.553011688731978,2,7,270.0,2003
1142.0,4,1,111.74646963679946,1,15.922616433545926,33.974712151835874,1,48.2078831727758,2,11924.0,85.0,16.911534525287763,3.167716913667571,0,0,1175.0,2006
523.0,3,4,42.13099230099876,6,29.480464450582456,21.933662087277625,3,31.20897306865447,1,10712.0,63.0,12.24744871391589,3.480152551864461,0,1,974.0,1992
472.0,2,1,71.23042230326665,6,25.22659764985905,21.89747554115693,1,31.74901573277509,1,11425.0,50.0,23.259406699226016,5.506223217116412,2,1,1008.0,1954
702.0,3,1,85.56675595657518,3,24.14968237699577,28.1298782301408,0,33.481338085566414,1,8816.0,80.0,10.954451150103322,4.640250421143799,2,1,1121.0,1963
829.0,3,1,40.97987506854566,1,30.543255348849,28.466091603547383,2,40.74309757492672,0,8935.0,68.0,9.746794344808963,4.458591057105233,0,3,831.0,2002
703.0,2,1,72.05662183697375,0,21.444183271918984,28.746511717582518,2,42.03569911396741,0,5306.0,44.0,10.392304845413264,3.724103951348719,1,3,1064.0,1987
439.0,3,1,84.4096019557448,3,22.09396841484053,30.357615064112565,0,36.55133376499413,1,11040.0,60.0,9.746794344808963,4.048561469468635,2,5,637.0,2008
518.0,3,1,52.20465152585837,1,28.237749610545578,19.35402789925977,0,36.4417343165772,1,9906.0,57.0,11.958260743101398,5.506223217116412,6,5,686.0,2006
670.0,2,0,91.13542092722273,0,27.40792926592133,28.23389532589349,2,36.85105154537656,0,8198.0,59.0,12.083045973594572,3.5554284749760274,0,3,1358.0,2004
551.0,2,1,45.476291119812274,0,20.328285088566226,28.1298782301408,0,33.19638534539566,0,5105.0,80.0,15.427248620541512,4.319207044853214,0,3,551.0,2004
804.0,3,1,78.3828821003265,2,19.676983428860414,27.060287409469723,0,38.15756805667783,1,2280.0,25.0,16.492422502470642,3.480152551864461,2,4,855.0,1976
985.0,2,2,87.93364152655037,2,19.676983428860414,30.777656146760517,0,37.84177585684901,0,16157.0,92.0,9.486832980505138,5.55819659843447,1,1,1360.0,1978
832.0,2,1,86.95905462249208,1,31.80744741371917,21.49418598023193,0,30.298514815086232,1,7892.0,55.0,14.0,5.769902858041296,0,4,918.0,1979
915.0,4,1,54.40430168285364,1,32.48671278585914,26.811790932594068,1,43.68065933568311,0,14191.0,85.0,12.96148139681572,3.8143666290011233,0,2,967.0,2002
623.0,2,1,73.42086803815546,1,26.722880324860792,28.1298782301408,2,34.97141690009142,0,2544.0,25.0,10.295630140987,5.465673871170181,0,3,600.0,2005
888.0,2,4,94.81115092461744,0,23.95584164710402,27.920297198681222,1,35.04283093587046,0,4671.0,40.0,8.48528137423857,5.096814688707593,0,2,1228.0,1989
1112.0,2,2,113.41425715035476,0,26.68608349591675,36.93534143485622,1,40.24922359499622,2,12898.0,89.0,8.366600265340756,4.868168045527983,0,0,1620.0,2008
761.0,3,1,102.86972668916724,1,25.346468114119897,28.9481900636502,2,43.069710934716056,1,9600.0,80.0,18.97366596101028,4.890922788077449,1,4,528.0,1994
862.0,4,0,66.62418112992594,5,7.972776805553125,28.1559303624087,1,38.65229618017538,2,9549.0,30.0,13.07669683062202,3.5554284749760274,0,2,1494.0,1996
464.0,1,0,79.93710251610132,0,37.37372325133696,24.94907863151083,1,27.694764848252458,1,4058.0,34.0,13.490737563232042,3.8707623747257145,0,3,723.0,1998
772.0,2,1,55.69841440241802,2,21.520648668917897,35.73544228685162,3,29.42787793912432,0,3880.0,40.0,12.529964086141668,3.9244755276640784,5,1,686.0,1997
848.0,2,1,58.960005305364334,3,21.59671366320611,32.385928957783726,0,37.17526059088221,1,12358.0,36.0,17.378147196982766,5.769902858041296,2,1,720.0,1998
846.0,3,0,76.63344504959932,0,25.02488563290836,33.974712151835874,1,43.634848458542855,2,10927.0,74.0,16.73320053068151,4.319207044853214,0,2,1058.0,2005
1230.0,5,1,100.12855183179084,2,12.615061897073591,30.498488261387344,0,50.20956084253277,1,3964.0,42.0,13.341664064126334,3.114959002323608,6,4,942.0,1973
664.0,2,1,130.6079661809257,1,18.931184827868066,24.734029588632065,0,37.84177585684901,1,9600.0,60.0,8.0,5.831949754604384,1,1,264.0,2002
687.0,4,1,55.69841440241802,3,28.422767730639528,20.57841639744503,0,42.661458015403085,1,9120.0,60.0,9.69535971483266,4.890922788077449,2,3,1026.0,2009
1208.0,3,1,99.6796724492498,1,34.428743090323664,27.060287409469723,0,33.406586176980134,1,10000.0,87.0,16.15549442140351,3.9244755276640784,2,4,1116.0,1962
862.0,5,1,36.30215213298336,3,24.861736651706977,19.60679526795164,0,50.25932749251625,0,8520.0,60.0,13.527749258468685,2.8052330410524298,1,4,714.0,1972
1417.5,5,2,111.46700883573104,0,24.44665601640595,28.84758541588008,1,38.63935817272331,0,13125.0,75.0,14.66287829861518,3.8429166933533514,0,4,1478.0,1998
880.0,2,1,68.52716501254558,2,16.536129273769422,28.23389532589349,0,36.66060555964672,1,9503.0,50.0,12.884098726725126,3.480152551864461,0,1,1024.0,1983
728.0,3,1,57.81554368896959,1,28.93456282452307,25.931577736277863,0,38.15756805667783,0,8029.0,51.0,14.247806848775006,3.3124486593833944,0,4,728.0,2005
1414.0,4,0,110.76645348686353,0,19.41331799200917,35.0842691749305,2,51.92301994298868,2,9965.0,77.0,14.832396974191326,5.583345212079413,0,3,1264.0,2007
900.0,2,1,68.43278822017265,3,23.84712927476871,21.89747554115693,2,30.199337741083,1,10150.0,70.0,1.0,3.724103951348719,0,1,912.0,1958
670.0,3,1,84.74120900029955,2,19.29443298236366,27.946609003063497,0,35.76310948449533,1,10125.0,75.0,18.43908891458577,4.681506388351057,2,4,1196.0,1977
1096.0,3,0,80.87781618069857,0,22.33647579018305,23.71807097185554,0,31.38470965295043,1,8385.0,65.0,14.832396974191326,3.356794671726646,3,1,985.0,1977
772.0,3,1,81.303194648864,1,30.05750949030628,25.342116744069088,2,39.63584236521283,1,7837.0,59.0,18.43908891458577,3.8707623747257145,1,4,799.0,1994
720.0,3,0,98.0986590918316,0,28.901959383855008,29.44437708722157,2,39.191835884530846,0,9135.0,70.0,10.63014581273465,4.553011688731978,0,3,1536.0,2003
885.0,2,1,56.65708986068603,1,30.55824503485757,29.34603273756636,0,28.844410203711917,0,7227.0,59.0,13.527749258468685,5.55819659843447,2,4,832.0,1954
332.0,3,0,131.74586963713995,0,23.359731758823127,32.385928957783726,2,41.641325627314025,0,11645.0,78.0,19.364916731037084,3.3124486593833944,0,3,1734.0,2005
1320.0,3,1,85.15459824314252,0,24.1068084213946,30.498488261387344,0,33.37663853655727,0,13695.0,66.0,21.047565179849187,4.913238464604216,0,1,1114.0,2004
378.0,3,1,53.85953011712188,2,23.583144795583323,20.57841639744503,0,33.67491648096547,1,8160.0,60.0,18.97366596101028,4.844956368377691,2,1,756.0,2006
983.0,3,1,50.517223121087184,2,27.86207499936935,30.498488261387344,0,31.32091952673165,1,10530.0,50.0,19.44222209522358,5.769902858041296,0,4,981.0,1971
743.0,4,1,89.54334821270957,0,32.70384296472908,29.664066186137568,1,52.56186830773808,0,10678.0,85.0,18.35755975068582,3.6596397813157457,0,2,1683.0,2000
546.0,3,1,45.597308875808935,1,31.7227285097438,23.78324092868329,0,38.18376618407357,1,17503.0,78.0,10.63014581273465,5.124774331527595,0,4,912.0,1966
811.0,0,1,115.75134076145665,0,19.114069811152696,30.498488261387344,0,32.49615361854384,1,6979.0,64.0,18.97366596101028,4.242568166101798,0,4,1056.0,1980
1134.0,3,2,137.34675894116444,2,21.872279111969306,31.303466820049568,1,41.24318125460256,1,16647.0,75.0,25.53673824120849,4.391021946582804,0,1,1390.0,1981
1051.0,5,1,75.66072978924487,1,31.65186303375472,24.734029588632065,1,48.55924216871593,1,17619.5,75.0,17.435595774162696,3.8707623747257145,3,4,907.0,1997
1174.0,3,1,76.7214973992996,1,38.35308883760045,29.32137793538605,2,38.19685850956856,0,8749.0,70.0,10.0,3.8429166933533514,0,3,1459.0,2002
390.0,2,1,55.591274557356286,1,28.43949684148928,31.595503802533276,0,34.292856398964496,1,6000.0,50.0,13.527749258468685,4.977714761080103,5,4,698.0,2000
880.0,4,1,77.16083184485022,6,19.41331799200917,28.28571348805087,2,44.474711915874174,1,9900.0,84.0,18.49324200890693,3.950404541696887,0,3,832.0,1968
840.0,3,3,50.85742485858546,0,23.087348776967698,21.04274406969312,1,36.60601043544625,1,9060.0,60.0,9.899494936611664,4.945925297077688,2,1,1422.0,2006
885.0,2,2,119.80604528271742,6,18.430430833931823,29.370659971188307,3,40.77989700820736,0,17619.5,60.0,15.491933384829668,5.247042791390567,2,5,1364.0,1994
767.0,3,1,9.844711881977467,1,38.447851787158974,36.93534143485622,1,38.31448812133603,0,9612.0,74.0,8.48528137423857,5.350132137286602,0,2,1468.0,2009
561.0,3,1,117.92458823640982,5,40.624672024386896,27.49474976473217,0,43.23193264243457,1,8820.0,98.0,8.48528137423857,4.355678754201009,2,1,1088.0,1996
530.0,3,1,115.54630607239436,2,18.683252416918005,28.23389532589349,1,36.59234892706397,1,8049.0,50.0,7.3484692283495345,4.281531311031949,0,3,1309.0,1990
1336.625,4,2,138.9385282075761,2,17.97543681815976,36.01768980488536,1,51.82422213598579,2,17695.875,47.0,24.55605831561735,3.755002032520848,0,2,1650.0,2003
676.0,2,1,92.16113365019682,0,26.796244743030307,27.655348265615,2,36.565010597564445,0,5395.0,41.0,8.48528137423857,4.998433343049723,0,2,1337.0,1993
978.0,4,1,110.90678330154714,0,24.44665601640595,33.15127540809136,2,51.28352561983234,0,9200.0,80.0,21.748563170931547,4.425305214639313,0,2,1470.0,1998
1177.0,3,0,147.74215565675524,0,19.53114661329499,31.19016814414688,1,44.04543109109048,2,10159.0,83.0,21.213203435596427,4.8331732920582615,0,0,1930.0,2010
832.0,4,1,63.01264325332985,0,20.976663940590665,28.23389532589349,0,40.39801975344831,0,9130.0,113.0,15.874507866387544,3.8707623747257145,3,4,800.0,2000
925.0,4,1,31.229698182231918,1,31.9058500488663,23.053045236078244,0,43.46262762420146,1,10120.0,60.0,14.560219778561036,5.018788176464503,6,3,925.0,2000
1254.0,3,1,100.5016712682417,2,10.458465521596208,23.977362246466896,0,30.199337741083,1,8521.0,70.0,11.61895003862225,5.2716535824505,0,1,912.0,1967
568.0,3,2,134.12835712042502,0,22.19144427937196,36.03640019041016,2,47.91659420284376,2,13478.0,97.0,20.4939015319192,5.769902858041296,0,6,1722.0,2008
1031.0,3,1,78.6432276150815,2,22.118397249068455,22.67636206937109,3,35.0,1,9320.0,77.0,25.53673824120849,5.303680682341282,0,5,950.0,1959
698.0,4,1,80.10864604247593,1,26.16264997858668,28.311575336426777,2,43.81780460041329,0,10192.0,102.0,11.958260743101398,4.868168045527983,2,3,570.0,1992
739.0,1,2,57.92015467789157,6,20.89723369665184,20.966277472803508,3,30.066592756745816,3,10020.0,75.0,9.219544457292889,5.614042458657767,8,9,683.0,1972
1040.0,3,1,102.2808910309604,0,13.98515466448446,36.568807923979605,2,45.232731511594565,0,10625.0,85.0,17.08800749063506,4.355678754201009,0,3,998.0,2004
728.0,3,0,71.59834387700845,1,28.93456282452307,25.931577736277863,1,38.15756805667783,0,9018.0,65.0,16.852299546352718,3.3124486593833944,0,3,728.0,2007
780.0,4,1,61.10812941715943,2,22.551432381009526,28.23389532589349,0,43.22036556994862,0,10304.0,72.0,6.6332495807108,4.844956368377691,1,1,780.0,1976
913.0,3,0,56.23224225601244,1,31.06133966304223,29.785183701009768,2,42.17819341792628,0,10400.0,80.0,10.04987562112089,3.755002032520848,0,3,866.0,1998
600.0,2,1,91.05622549254684,1,26.722880324860792,28.1298782301408,2,34.64101615137755,0,3180.0,30.0,12.0,5.465673871170181,0,3,600.0,2005
915.0,3,1,62.91328746016191,1,39.59791511002318,35.81100234093968,2,39.74921382870358,0,11932.0,92.0,13.638181696985855,3.3124486593833944,0,2,1580.0,2008
796.0,3,1,77.86058973822325,6,23.04148297340817,28.23389532589349,0,31.304951684997057,1,7064.0,71.0,12.36931687685298,3.724103951348719,2,1,980.0,1977
798.0,3,1,107.07833689020217,1,29.606689865265302,31.371183306499333,2,39.698866482558415,0,8125.0,65.0,21.047565179849187,4.116976752165871,0,3,770.0,2006
546.0,3,0,58.23329856254255,6,9.720895041305903,30.40466970817149,0,41.0731055558257,1,17619.5,60.0,22.360679774997894,4.071827805163969,0,1,747.0,1995
756.0,4,1,75.03771297041654,5,34.20310023573956,30.777656146760517,1,41.376321731154405,1,8393.0,70.0,11.04536101718726,4.202225205599542,0,1,1626.0,2005
807.0,3,1,84.07719126646141,5,40.624672024386896,36.93534143485622,2,45.18849411078001,2,12704.0,98.0,17.4928556845359,4.772383679578261,0,2,1990.375,2009
707.0,3,1,46.796985167636365,6,17.15409634659352,23.52114085869841,0,34.79942528261063,1,8250.0,55.0,17.74823934929885,4.373486976159252,0,1,952.0,1968
728.0,3,1,75.66072978924487,6,15.019558874453592,27.060287409469723,1,37.76241517699841,1,7950.0,75.0,11.832159566199232,5.831949754604384,2,4,690.0,1977
1066.0,1,0,86.46923207802814,0,16.271785928055646,26.503873590003582,0,29.120439557122072,0,4426.0,82.0,13.0,3.480152551864461,0,4,848.0,2004
546.0,3,1,56.23224225601244,6,17.22471467565983,22.291344179272,2,33.04542328371661,1,1974.0,73.0,12.083045973594572,4.844956368377691,0,5,546.0,1973
325.0,3,4,73.14926950701573,3,19.5896723347816,26.21978730901935,0,33.436506994600975,1,7800.0,65.0,17.26267650163207,3.518422771232625,1,1,793.0,2009
1336.625,3,0,77.86058973822325,0,31.13427709460918,32.51516983330571,1,37.82856063875548,0,9017.0,68.0,16.0,3.724103951348719,0,3,1431.0,1999
720.0,3,1,127.54303177623493,0,24.02071584128048,34.61461279023644,2,41.20679555607303,2,13286.0,86.0,18.43908891458577,4.391021946582804,0,0,1698.0,2008
956.0,3,3,116.77316560443712,4,28.967110353582672,27.087712107714744,3,33.94112549695428,3,6040.0,65.0,18.33030277982336,5.614042458657767,0,5,1588.0,1955
1140.0,2,1,102.2808910309604,0,21.029371569226868,26.27692932505164,1,34.698703145794944,1,4500.0,32.0,17.88854381999832,5.769902858041296,0,4,1204.0,1998
678.0,3,0,122.66037707311878,6,11.756285001933255,36.93534143485622,1,40.27406113120453,1,17619.5,30.0,12.206555615733702,3.480152551864461,6,5,1249.0,1975
829.0,3,1,10.13614181055001,6,18.398471708367865,23.977362246466896,0,33.823069050575526,1,9204.0,71.0,1.0,4.747141706939327,0,1,1144.0,1963
686.0,2,1,88.41844713933357,2,27.86207499936935,31.72907809693478,2,36.52396473549935,1,9650.0,80.0,18.97366596101028,2.874516325226652,0,4,1350.0,1977
672.0,3,1,34.613530364146385,6,25.10586325730558,25.931577736277863,0,38.49675310984031,3,12155.0,65.0,17.4928556845359,4.5223941071493154,3,4,672.0,2000
689.0,3,1,61.713430237928,1,40.09489801680157,27.359961492355893,0,40.3732584763727,0,9750.0,75.0,13.07669683062202,5.769902858041296,0,3,1630.0,2001
534.0,3,1,28.58117166445709,5,25.894895284809063,30.498488261387344,3,28.98275349237888,1,4388.0,55.0,6.708203932499369,5.238722405987078,1,1,672.0,2006
564.0,3,1,39.41395694144133,2,28.016686198400787,27.681994666762684,0,29.393876913398135,1,8120.0,70.0,25.81181899828061,3.8707623747257145,1,5,864.0,1970
605.0,3,0,97.56815374278868,2,20.077121347520404,29.63976342645334,1,34.49637662132068,1,7728.0,70.0,10.954451150103322,3.001257356877481,2,1,1106.0,1962
1257.0,3,1,80.27996403447912,3,26.83281315424033,30.498488261387344,1,37.70941526992961,0,12090.0,78.0,14.491376746189438,4.868168045527983,2,4,1422.0,1981
1116.0,3,4,112.23448935348527,0,22.26413563675409,30.498488261387344,0,37.57658845611187,0,11457.0,113.0,11.74734012447073,5.769902858041296,0,4,1392.0,1988
717.0,3,2,81.64251441123105,0,13.648179163651834,26.10500729129189,0,38.02630668366309,1,17695.875,57.0,8.48528137423857,3.2180821585371326,0,3,729.0,1997
660.0,3,1,80.70727925077175,6,13.890039018894315,28.56848616976243,0,37.3496987939662,1,12936.0,40.0,15.033296378372908,5.058456793156855,2,4,723.0,1972
1066.0,3,2,110.34480287030696,2,19.53114661329499,27.601953066948354,2,35.52463933666322,1,9600.0,80.0,18.33030277982336,3.114959002323608,3,4,1262.0,1976
1417.5,6,1,44.50101972875631,5,38.750752652172025,30.498488261387344,0,41.569219381653056,1,13101.0,74.0,10.392304845413264,4.913238464604216,0,1,1728.0,1965
336.0,2,4,41.87684263982788,5,17.468651530247666,23.053045236078244,0,33.88214869219483,1,6420.0,57.0,10.583005244258365,5.769902858041296,1,1,980.0,1952
704.0,1,1,128.3775876917349,2,18.62051512911997,28.23389532589349,1,42.43819034784589,1,15602.0,100.0,10.198039027185567,4.202225205599542,3,3,1501.0,1997
720.0,4,1,60.804101892110126,0,21.134205209000385,20.57841639744503,0,46.8187996428785,0,8400.0,60.0,17.029386365926403,3.3124486593833944,3,1,720.0,1997
688.0,4,1,92.16113365019682,6,25.186449643145263,24.48521235440207,2,35.39774004085572,1,10920.0,70.0,14.560219778561036,5.7511739220060845,0,4,1253.0,1960
840.0,3,1,73.69185142094435,1,26.722880324860792,28.181950518908224,3,31.11269837220809,1,5925.0,50.0,25.53673824120849,3.4405270557411285,2,7,600.0,2004
600.0,3,3,81.303194648864,4,26.20056397641,31.595503802533276,3,35.9722114972099,1,10800.0,60.0,6.324555320336759,5.038791974655744,1,5,864.0,2000
836.0,1,0,114.38016089255636,0,16.19512071957925,30.23955010937201,2,36.87817782917155,0,5814.0,30.0,10.392304845413264,4.5223941071493154,0,2,1220.0,1984
1417.5,3,1,81.89643607030418,2,24.90267470565036,21.49418598023193,0,33.36165463522455,0,9600.0,80.0,23.81176179958132,4.640250421143799,1,1,1113.0,2007
729.0,1,4,86.38742890040791,0,16.90356955573704,36.81068341430663,0,34.64101615137755,0,9230.0,71.0,12.884098726725126,4.391021946582804,3,1,864.0,1998
456.0,3,1,61.41123554630657,2,21.67238366213364,22.95111248402124,0,35.07135583350036,1,4712.0,51.0,13.038404810405298,4.262216214182815,1,5,747.0,1979
467.0,3,4,59.98877943743538,5,29.74771793351876,19.60679526795164,0,40.19950248448356,0,5400.0,40.0,18.65475810617763,3.724103951348719,1,4,1149.0,2004
756.0,3,1,85.40203981185856,0,20.57496212408828,28.1298782301408,1,41.701318923986086,0,2645.0,29.625,21.354156504062622,5.096814688707593,0,2,970.0,2000
1151.0,4,1,93.95884169662696,5,37.505154952393546,29.34603273756636,0,46.216880033165374,1,10680.0,89.0,6.6332495807108,3.5554284749760274,4,1,2136.0,1951
678.0,3,1,77.24851436126191,1,31.919869545737573,27.86757462526421,1,40.049968789001575,1,10839.0,100.0,11.180339887498947,3.755002032520848,0,4,926.0,1998
689.0,3,1,82.48704614540343,6,18.302106547639443,27.060287409469723,3,29.29163703175362,1,8125.0,92.0,25.53673824120849,4.977714761080103,6,5,858.0,1971
929.0,5,1,108.79014395839326,1,29.369336289827363,20.966277472803508,3,47.21228653645151,1,5520.0,92.0,12.649110640673518,5.667355608353174,2,4,755.0,1977
272.0,3,0,94.81115092461744,2,18.992432366362525,29.63976342645334,2,33.555923471125034,2,15611.0,92.0,15.033296378372908,4.597458997330972,2,1,1126.0,1977
728.0,2,1,7.314535325971577,0,36.95270786795045,26.977791713774323,1,38.78143885933064,0,3182.0,43.0,3.741657386773941,3.114959002323608,0,3,1346.0,2006
868.0,3,1,61.612799337796055,5,21.134205209000385,23.18804738195192,0,40.54626986542659,0,9480.0,79.0,14.966629547095764,5.365214466619282,1,1,728.0,1995
783.0,1,2,86.46923207802814,0,16.271785928055646,26.503873590003582,1,29.120439557122072,0,4438.0,70.0,13.0,4.222575325652635,0,4,848.0,2004
797.0,2,3,14.315404484754092,4,16.19512071957925,29.34603273756636,0,30.72458299147443,3,10206.0,74.0,15.684387141358124,3.480152551864461,4,7,2109.0,1952
620.0,3,1,63.31013774856981,6,18.107131839642378,20.57841639744503,0,39.72404813208241,3,9490.0,79.0,18.384776310850235,5.096814688707593,1,4,806.0,1980
1417.5,3,1,94.42432579049948,2,12.449756720076527,27.060287409469723,0,29.899832775452108,1,13350.0,100.0,13.638181696985855,3.3124486593833944,0,1,864.0,1974
511.0,2,1,83.24260210391736,2,40.624672024386896,21.49418598023193,0,27.422618401604176,1,7175.0,50.0,11.090536506409418,3.950404541696887,0,4,744.0,1984
571.0,3,0,140.8217570700536,0,25.44571170411296,34.65407912337842,1,44.49719092257398,2,16737.0,110.625,8.12403840463596,4.000545758361262,0,0,1980.0,2005
807.0,2,1,147.74215565675524,1,29.82562736652924,24.734029588632065,0,28.0,1,9000.0,60.0,11.04536101718726,4.116976752165871,4,4,784.0,2006
601.0,3,1,53.75017310359955,0,25.662018444531352,27.060287409469723,0,38.15756805667783,1,2280.0,25.0,4.0,4.116976752165871,0,4,855.0,1978
983.0,3,4,101.76393762735805,2,17.36471260426537,28.23389532589349,2,45.71651780264984,1,10382.0,70.0,15.491933384829668,5.701601718490744,2,3,1107.0,1973
717.0,3,1,83.32629222766388,1,40.624672024386896,35.00658275484824,1,43.64630568559039,2,11670.0,84.0,17.378147196982766,5.626100382345635,0,0,1905.0,2006
855.0,3,1,84.90671332852051,0,15.521382473970814,29.34603273756636,1,40.80441152620633,0,8400.0,70.0,14.491376746189438,4.000545758361262,2,2,810.0,2001
672.0,4,0,65.66011890750282,0,13.98515466448446,28.44041634219716,2,41.8568990729127,1,12134.0,110.625,16.30950643030009,2.566574409634555,1,2,559.0,2005
1349.0,4,2,69.560110338709,1,34.15264408946985,31.99398971986761,1,49.8196748283246,0,12665.0,88.0,15.652475842498529,3.8429166933533514,0,2,1094.0,2006
754.0,4,1,83.49351754116809,2,12.281385356281236,28.23389532589349,1,38.45776904605882,0,7472.0,70.0,11.74734012447073,3.625966211291244,5,3,725.0,2004
787.0,3,1,78.6432276150815,2,15.315120364228562,20.57841639744503,0,42.04759208325728,0,7200.0,60.0,15.874507866387544,3.8707623747257145,1,1,731.0,2007
844.0,3,0,106.21606721291911,6,7.769986182433388,30.777656146760517,2,34.36568055487916,1,10012.0,90.0,15.684387141358124,4.222575325652635,0,5,1138.0,1972
600.0,2,1,132.62671194211575,1,26.722880324860792,28.1298782301408,2,34.64101615137755,0,3182.0,30.0,6.928203230275509,5.506223217116412,0,3,600.0,2005
670.0,3,1,130.7980423725541,0,13.93771024800896,26.447378613425748,1,40.54626986542659,1,9600.0,80.0,15.427248620541512,3.3124486593833944,0,4,1416.0,1953
445.0,3,1,72.05662183697375,1,33.94965868878498,24.734029588632065,0,39.66106403010388,1,6240.0,52.0,14.422205101855956,5.1430474125000885,1,1,1078.0,1992
685.0,3,1,54.18679339024201,0,13.09394141394742,29.88160677991882,2,41.53311931459037,1,11584.0,80.0,9.797958971132712,4.747141706939327,2,3,539.0,1979
790.0,3,2,122.5285325599646,2,19.41331799200917,29.34603273756636,2,37.90778284204973,0,10768.0,90.0,20.29778313018444,3.167716913667571,3,1,1437.0,2004
1417.5,8,1,47.50791320476161,5,35.26123016426788,31.43870462343689,3,52.56186830773808,3,10896.0,60.0,11.832159566199232,4.998433343049723,1,4,1440.0,1995
602.0,3,1,50.7441783435844,1,26.75960060297056,18.021327742464035,0,38.7556447501522,0,10592.0,55.0,8.94427190999916,5.169929880374412,1,4,602.0,1996
672.0,3,2,38.88361445404312,5,29.590956634360342,20.57841639744503,0,30.215889859476256,1,8400.0,70.0,8.660254037844387,3.755002032520848,0,4,814.0,1966
840.0,3,1,35.88447982446875,1,30.677759295845387,23.053045236078244,0,40.98780306383839,1,15576.0,63.0,13.341664064126334,4.202225205599542,1,4,840.0,1976
754.0,3,1,75.48304731123343,0,16.498736819484833,27.99913420091864,2,38.45776904605882,0,13517.0,60.0,17.0,3.97575269219812,3,4,725.0,2005
1312.0,3,4,12.838224462309404,1,31.623448509097752,27.33289805872174,0,47.52893855326458,0,17695.875,90.0,13.564659966250536,5.096814688707593,0,4,1809.0,1953
978.0,3,1,89.06231970128594,0,19.53114661329499,28.38897318126854,1,44.53088815642464,0,10762.0,80.0,18.547236990991408,4.49093658130679,0,3,978.0,1999
709.0,2,1,77.16083184485022,1,32.00378853857292,22.98515561143063,0,30.52867504494749,0,8280.0,57.0,18.97366596101028,5.303680682341282,0,4,932.0,1990
784.0,3,4,90.50066369045273,0,11.3877248644357,30.263212328643053,1,39.67366884975475,1,17695.875,65.0,10.954451150103322,5.008655417774951,0,4,796.0,1976
534.0,2,0,116.70521630062896,0,19.5896723347816,32.1253492078324,1,38.72983346207417,0,4045.0,53.0,6.708203932499369,3.114959002323608,0,3,1356.0,2006
1097.0,2,1,96.04251013222112,1,38.76113185435559,30.869963287837876,3,38.80721582386451,2,14587.0,75.0,16.852299546352718,5.519433952385237,0,0,1498.0,2008
754.0,3,0,138.32765359598906,0,24.6969616166453,30.28684986469691,1,43.61192497471305,2,17500.0,100.0,20.4939015319192,5.718358508342303,3,3,1902.0,2002
1093.0,2,2,134.87528336668083,0,27.19441972500231,36.93534143485622,2,44.45222154178574,0,14977.0,110.0,17.435595774162696,4.373486976159252,0,2,1976.0,2007
886.0,3,1,89.70333751363637,6,16.498736819484833,27.33289805872174,2,29.899832775452108,0,9764.0,57.0,4.0,4.024807833554388,1,1,894.0,2003
1072.0,2,3,76.63344504959932,4,28.80381107837472,25.931577736277863,0,32.2490309931942,1,8544.0,100.0,18.43908891458577,5.437839934628261,6,7,1720.0,1982
247.625,3,1,66.14322532663085,2,23.314664274981705,33.088402947361395,3,29.393876913398135,1,10500.0,70.0,11.224972160321824,3.755002032520848,0,5,864.0,1971
716.0,2,1,64.39372352941437,1,29.064419948941328,24.48521235440207,3,38.1051177665153,1,4456.0,33.0,10.295630140987,5.519433952385237,0,5,736.0,2008
390.0,2,0,85.97769522629227,0,12.989623610264736,25.815102735539146,0,27.712812921102035,1,8445.0,70.0,15.874507866387544,4.797085047055722,1,1,768.0,2007
560.0,2,1,82.99122048371179,1,33.091831151039095,23.053045236078244,0,31.81194744117373,1,8263.0,59.0,11.090536506409418,3.2180821585371326,0,4,1012.0,1985
1417.5,3,4,21.479455773540156,6,17.842327715353385,22.745455527701544,1,33.1058907144937,1,15870.0,80.0,17.88854381999832,3.625966211291244,0,1,1096.0,1969
582.0,3,0,52.53815875790158,6,24.1068084213946,22.36198995397545,0,36.76955262170047,0,6930.0,92.0,10.954451150103322,2.874516325226652,6,1,1062.0,1958
686.0,4,1,88.41844713933357,5,27.99957121514293,26.390723729418216,0,40.64480286580315,1,10800.0,60.0,25.53673824120849,4.222575325652635,2,1,686.0,2005
1031.0,4,4,115.0670141104918,3,15.562170197341468,28.797107566180298,0,47.86439177509728,1,7200.0,60.0,4.898979485566356,5.465673871170181,2,4,1214.0,1998
